Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail,Note,Citation,MultifilmNomination
96,2023,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an2045999,Invincible,tt22749100,Vincent René-Lortie and Samuel Caron,"Vincent René-Lortie, Samuel Caron","[{'imdb_id': 'nm6118227'}, {'imdb_id': 'nm9108328'}]",False,,,,
96,2023,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an2026629,Knight of Fortune,tt26600054,Lasse Lyskjær Noer and Christian Norlyk,"Lasse Lyskjær Noer, Christian Norlyk","[{'imdb_id': 'nm10210418'}, {'imdb_id': 'nm10210414'}]",False,,,,
96,2023,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an2026631,"Red, White and Blue",tt27759823,Nazrin Choudhury and Sara McFarlane,"Nazrin Choudhury, Sara McFarlane","[{'imdb_id': 'nm1135653'}, {'imdb_id': 'nm10626793'}]",False,,,,
96,2023,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an2026644,The Wonderful Story of Henry Sugar,tt16968450,Wes Anderson and Steven Rales,"Wes Anderson, Steven Rales","[{'imdb_id': 'nm0027572'}, {'imdb_id': 'nm2262509'}]",True,,,,
96,2023,Production,SOUND MIXING,SOUND,an2026648,The Creator,tt11858890,"Ian Voigt, Erik Aadahl, Ethan Van der Ryn, Tom Ozanich and Dean Zupancic","Ian Voigt, Erik Aadahl, Ethan Van der Ryn, Tom Ozanich, Dean Zupancic","[{'imdb_id': 'nm0901189'}, {'imdb_id': 'nm0007321'}, {'imdb_id': 'nm0886399'}, {'imdb_id': 'nm0654696'}, {'imdb_id': 'nm0958711'}]",False,,,,
96,2023,Production,SOUND MIXING,SOUND,an2026652,Maestro,tt5535276,"Steven A. Morrow, Richard King, Jason Ruder, Tom Ozanich and Dean Zupancic","Steven A. Morrow, Richard King, Jason Ruder, Tom Ozanich, Dean Zupancic","[{'imdb_id': 'nm0607551'}, {'imdb_id': 'nm0455185'}, {'imdb_id': 'nm1720819'}, {'imdb_id': 'nm0654696'}, {'imdb_id': 'nm0958711'}]",False,,,,
96,2023,Production,SOUND MIXING,SOUND,an2026653,Mission: Impossible - Dead Reckoning Part One,tt9603212,"Chris Munro, James H. Mather, Chris Burdon and Mark Taylor","Chris Munro, James H. Mather, Chris Burdon, Mark Taylor","[{'imdb_id': 'nm0613101'}, {'imdb_id': 'nm0558450'}, {'imdb_id': 'nm0121006'}, {'imdb_id': 'nm0852837'}]",False,,,,
96,2023,Production,SOUND MIXING,SOUND,an2026656,Oppenheimer,tt15398776,"Willie Burton, Richard King, Gary A. Rizzo and Kevin O'Connell","Willie Burton, Richard King, Gary A. Rizzo, Kevin O'Connell","[{'imdb_id': 'nm0123770'}, {'imdb_id': 'nm0455185'}, {'imdb_id': 'nm0729886'}, {'imdb_id': 'nm0640114'}]",False,,,,
96,2023,Production,SOUND MIXING,SOUND,an2026657,The Zone of Interest,tt7160372,Tarn Willers and Johnnie Burn,"Tarn Willers, Johnnie Burn","[{'imdb_id': 'nm1353680'}, {'imdb_id': 'nm1908855'}]",True,,,,
96,2023,Production,VISUAL EFFECTS,VISUAL EFFECTS,an2026658,The Creator,tt11858890,"Jay Cooper, Ian Comley, Andrew Roberts and Neil Corbould","Jay Cooper, Ian Comley, Andrew Roberts, Neil Corbould","[{'imdb_id': 'nm0178134'}, {'imdb_id': 'nm2026173'}, {'imdb_id': 'nm1209102'}, {'imdb_id': 'nm0179273'}]",False,,,,
96,2023,Production,VISUAL EFFECTS,VISUAL EFFECTS,an2026660,Godzilla Minus One,tt23289160,"Takashi Yamazaki, Kiyoko Shibuya, Masaki Takahashi and Tatsuji Nojima","Takashi Yamazaki, Kiyoko Shibuya, Masaki Takahashi, Tatsuji Nojima","[{'imdb_id': 'nm0945724'}, {'imdb_id': 'nm2181714'}, {'imdb_id': 'nm15597114'}, {'imdb_id': 'nm10213275'}]",True,,,,
96,2023,Production,VISUAL EFFECTS,VISUAL EFFECTS,an2026661,Guardians of the Galaxy Vol. 3,tt6791350,"Stephane Ceretti, Alexis Wajsbrot, Guy Williams and Theo Bialek","Stephane Ceretti, Alexis Wajsbrot, Guy Williams, Theo Bialek","[{'imdb_id': 'nm0148547'}, {'imdb_id': 'nm2528062'}, {'imdb_id': 'nm1401413'}, {'imdb_id': 'nm1322273'}]",False,,,,
96,2023,Production,VISUAL EFFECTS,VISUAL EFFECTS,an2026663,Mission: Impossible - Dead Reckoning Part One,tt9603212,"Alex Wuttke, Simone Coco, Jeff Sutherland and Neil Corbould","Alex Wuttke, Simone Coco, Jeff Sutherland, Neil Corbould","[{'imdb_id': 'nm1239209'}, {'imdb_id': 'nm3719408'}, {'imdb_id': 'nm0840112'}, {'imdb_id': 'nm0179273'}]",False,,,,
96,2023,Production,VISUAL EFFECTS,VISUAL EFFECTS,an2026664,Napoleon,tt13287846,"Charley Henley, Luc-Ewen Martin-Fenouillet, Simone Coco and Neil Corbould","Charley Henley, Luc-Ewen Martin-Fenouillet, Simone Coco, Neil Corbould","[{'imdb_id': 'nm0377111'}, {'imdb_id': 'nm4808108'}, {'imdb_id': 'nm3719408'}, {'imdb_id': 'nm0179273'}]",False,,,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an2043542,American Fiction,tt23561236,Written for the screen by Cord Jefferson,Cord Jefferson,[{'imdb_id': 'nm6852255'}],True,,,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an2043540,Barbie,tt1517268,Written by Greta Gerwig & Noah Baumbach,"Greta Gerwig, Noah Baumbach","[{'imdb_id': 'nm1950086'}, {'imdb_id': 'nm0000876'}]",False,,,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an2043541,Oppenheimer,tt15398776,Written for the screen by Christopher Nolan,Christopher Nolan,[{'imdb_id': 'nm0634240'}],False,,,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an2043543,Poor Things,tt14230458,Screenplay by Tony McNamara,Tony McNamara,[{'imdb_id': 'nm1110111'}],False,,,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an2043546,The Zone of Interest,tt7160372,Written by Jonathan Glazer,Jonathan Glazer,[{'imdb_id': 'nm0322242'}],False,,,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an2043565,Anatomy of a Fall,tt17009710,Screenplay - Justine Triet and Arthur Harari,"Screenplay - Justine Triet, Arthur Harari","[{'imdb_id': 'nm2630323'}, {'imdb_id': 'nm1932959'}]",True,,,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an2043566,The Holdovers,tt14849194,Written by David Hemingson,David Hemingson,[{'imdb_id': 'nm0376003'}],False,,,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an2043570,Maestro,tt5535276,Written by Bradley Cooper & Josh Singer,"Bradley Cooper, Josh Singer","[{'imdb_id': 'nm0177896'}, {'imdb_id': 'nm1802857'}]",False,,,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an2043567,May December,tt13651794,Screenplay by Samy Burch; Story by Samy Burch & Alex Mechanik,"Samy Burch, Alex Mechanik","[{'imdb_id': 'nm2092552'}, {'imdb_id': 'nm2553112'}]",False,,,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an2043568,Past Lives,tt13238346,Written by Celine Song,Celine Song,[{'imdb_id': 'nm10227660'}],False,,,,
96,2023,Special,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,an1922496,,,Michelle Satter,Michelle Satter,[{'imdb_id': 'nm0766385'}],True,,,,
96,2023,Special,HONORARY AWARD,HONORARY AWARD,an1922499,,,,Angela Bassett,[{'imdb_id': 'nm0000291'}],True,,,"To Angela Bassett, who has inspired audiences around the world with her powerful and fearless performances.",
96,2023,Special,HONORARY AWARD,HONORARY AWARD,an1922498,,,,Mel Brooks,[{'imdb_id': 'nm0000316'}],True,,,"To Mel Brooks, for his comedic brilliance, producing acumen and expansive body of work.",
96,2023,Special,HONORARY AWARD,HONORARY AWARD,an1922497,,,,Carol Littleton,[{'imdb_id': 'nm0514746'}],True,,,"To Carol Littleton, whose commitment to her craft has significantly elevated the art of film editing.",
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"Charles Q. Robinson, Nicolas Tsingos, Christophe Chabanne, Mark Vinton, Dolby Laboratories",[],True,,Dolby Atmos has become an industry standard for object-based cinema audio content creation and presents a premier immersive audio experience for theatrical audiences.,"To CHARLES Q. ROBINSON, NICOLAS TSINGOS, CHRISTOPHE CHABANNE, MARK VINTON and the TEAM OF SOFTWARE, HARDWARE AND IMPLEMENTATION ENGINEERS OF THE CINEMA AUDIO GROUP AT DOLBY LABORATORIES for the creation of the Dolby Atmos Cinema Sound System.",
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"Steve Read, Barry Silverstein",[],True,,"Utilizing a novel optical mirror system, the IMAX Prismless Laser Projector removes prisms from the laser light path to create the high brightness and contrast required for IMAX theatrical presentation.",To STEVE READ and BARRY SILVERSTEIN for their contributions to the design and development of the IMAX Prismless Laser Projector.,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"Peter Janssens, Goran Stojmenovik, Wouter D’Oosterlinck",[],True,,"The Barco RGB Laser Projector's novel and modular design with an internally integrated laser light source produces flicker-free uniform image fields with improved contrast and brightness, enabling a widely adopted upgrade path from xenon to laser presentation without the need for alteration to screen or projection booth layout of existing theaters.","To PETER JANSSENS, GORAN STOJMENOVIK and WOUTER D’OOSTERLINCK for the design and development of the Barco RGB Laser Projector.",
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"Michael Perkins, Gerwin Damberg, Trevor Davies, Martin J. Richards",[],True,,"The Christie E3LH Dolby Vision Cinema Projection System utilizes a novel dual modulation technique that employs cascaded DLP chips along with an improved laser optical path, enabling high dynamic range theatrical presentation.","To MICHAEL PERKINS, GERWIN DAMBERG, TREVOR DAVIES and MARTIN J. RICHARDS for the design and development of the Christie E3LH Dolby Vision Cinema Projection System, implemented in collaboration between Dolby Cinema and Christie Digital engineering teams.",
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"Ken Museth, Peter Cucka, Mihai Aldén",[],True,,"For over a decade, OpenVDB's core voxel data structures, programming interface, file format and rich tools for data manipulation continue to be the standard for efficiently representing complex volumetric effects, such as water, fire and smoke.","To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB and its ongoing impact within the motion picture industry.",
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,Jaden Oh,[],True,,"Marvelous Designer introduced a pattern-based approach to digital costume construction, unifying design and visualization and providing a virtual analogy to physical tailoring. Under Jaden Oh's guidance, the team of engineers, UX designers and 3D designers at CLO Virtual Fashion has helped to raise the quality of appearance and motion in digital wardrobe creations.",To JADEN OH for the concept and development of the Marvelous Designer clothing creation system.,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,,"F. Sebastian Grassia, Alex Mohr, Sunya Boonyatera, Brett Levin, Jeremy Cowles",[],True,,"USD is the first open-source scene description framework capable of accommodating the full scope of the production workflow across a variety of studio pipelines. Its robust engineering and mature design are exemplified by its versatile layering system and the highly performant crate file format. USD's wide adoption has made it a de facto interchange format of 3D scenes, enabling alignment and collaboration across the motion picture industry.","To F. SEBASTIAN GRASSIA, ALEX MOHR, SUNYA BOONYATERA, BRETT LEVIN and JEREMY COWLES for the design and engineering of Pixar's Universal Scene Description (USD).",
